Number of Records,Franchise ID,Lg ID,Name First,Name Given,Name Last,playerID (Master.csv),Player ID,Pos Team ID,Starting Pos,Team ID,Year ID
1,BOS,AL,Jon,Jonathan Tyler,Lester,lestejo01,lestejo01,BOS,,BOS,2011
1,NYY,AL,Russell,Russell Nathan Coltrane,Martin,martiru01,martiru01,NYA,,NYA,2011
1,TEX,AL,Alexi,Alexi,Ogando,ogandal01,ogandal01,TEX,,TEX,2011
1,DET,AL,Jhonny,Jhonny Antonio,Peralta,peraljh01,peraljh01,DET,,DET,2011
1,CLE,AL,Chris,Christopher Ralph,Perez,perezch01,perezch01,CLE,,CLE,2011
1,SEA,AL,Michael,Michael Francisco,Pineda,pinedmi01,pinedmi01,SEA,,SEA,2011
1,TBD,AL,David,David Taylor,Price,priceda01,priceda01,TBA,,TBA,2011
1,CHW,AL,Carlos,Carlos Jose,Quentin,quentca01,quentca01,CHA,,CHA,2011
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2011
1,NYY,AL,David,David Alan,Robertson,roberda08,roberda08,NYA,,NYA,2011
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,,NYA,2011
1,TOR,AL,Ricky,Ricardo,Romero,romerri01,romerri01,TOR,,TOR,2011
1,NYY,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,NYA,,NYA,2011
1,TBD,AL,James,James Anthony,Shields,shielja02,shielja02,TBA,,TBA,2011
1,DET,AL,Jose,Jose Rafael,Valverde,valvejo01,valvejo01,DET,,DET,2011
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,,DET,2011
1,ANA,AL,Jordan,Jordan Craig,Walden,waldejo01,waldejo01,LAA,,LAA,2011
1,BAL,AL,Matt,Matthew Richard,Wieters,wietema01,wietema01,BAL,,BAL,2011
1,TEX,AL,C. J.,Christopher John,Wilson,wilsocj01,wilsocj01,TEX,,TEX,2011
1,BOS,AL,Kevin,Kevin Edmund,Youkilis,youklke01,youklke01,BOS,,BOS,2011
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2011
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,0,NYN,2011
1,PHI,NL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,PHI,1,PHI,2011
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,2,ATL,2011
1,MIL,NL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,MIL,3,MIL,2011
1,MIL,NL,Rickie,Rickie Darnell,Weeks,weeksri01,weeksri01,MIL,4,MIL,2011
1,CIN,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,CIN,5,CIN,2011
1,COL,NL,Troy,Troy Trever,Tulowitzki,tulowtr01,tulowtr01,COL,6,COL,2011
1,STL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,SLN,7,SLN,2011
1,LAD,NL,Matt,Matthew Ryan,Kemp,kempma01,kempma01,LAN,8,LAN,2011
1,STL,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,SLN,9,SLN,2011
1,SDP,NL,Heath,Heath Justin,Bell,bellhe01,bellhe01,SDN,,SDN,2011
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,,MIL,2011
1,CIN,NL,Jay,Jay Allen,Bruce,bruceja01,bruceja01,CIN,,CIN,2011
1,SFG,NL,Matt,Matthew Thomas,Cain,cainma01,cainma01,SFN,,SFN,2011
1,CHC,NL,Starlin,Starlin DeJesus,Castro,castrst01,castrst01,CHN,,CHN,2011
1,WSN,NL,Tyler,Tyler Lee,Clippard,clippty01,clippty01,WAS,,WAS,2011
1,PIT,NL,Kevin,Kevin John,Correia,correke01,correke01,PIT,,PIT,2011
1,LAD,NL,Andre,Andre Everett,Ethier,ethiean01,ethiean01,LAN,,LAN,2011
1,PHI,NL,Cole,Colbert Michael,Hamels,hamelco01,hamelco01,PHI,,PHI,2011
1,PIT,NL,Joel,Joel Ryan,Hanrahan,hanrajo01,hanrajo01,PIT,,PIT,2011
1,ATL,NL,Chipper,Larry Wayne,Jones,jonesch06,jonesch06,ATL,,ATL,2011
1,ATL,NL,Jair,Jair Francoise,Jurrjens,jurrjja01,jurrjja01,ATL,,ATL,2011
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2011
1,ATL,NL,Craig,Craig Michael,Kimbrel,kimbrcr01,kimbrcr01,ATL,,ATL,2011
1,PHI,NL,Cliff,Clifton Phifer,Lee,leecl02,leecl02,PHI,,PHI,2011
1,SFG,NL,Tim,Timothy LeRoy,Lincecum,linceti01,linceti01,SFN,,SFN,2011
1,PIT,NL,Andrew,Andrew Stefan,McCutchen,mccutan01,mccutan01,PIT,,PIT,2011
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,,SLN,2011
1,ARI,NL,Miguel,Miguel Angel,Montero,montemi01,montemi01,ARI,,ARI,2011
1,HOU,NL,Hunter,Hunter Andrew,Pence,pencehu01,pencehu01,HOU,,HOU,2011
1,CIN,NL,Brandon,Brandon Emil,Phillips,phillbr01,phillbr01,CIN,,CIN,2011
1,PHI,NL,Placido,Placido Enrique,Polanco,polanpl01,polanpl01,PHI,,PHI,2011
1,NYM,NL,Jose,Jose Bernabe,Reyes,reyesjo01,reyesjo01,NYN,,NYN,2011
1,FLO,NL,Gaby,Gabriel,Sanchez,sanchga01,sanchga01,FLO,,FLO,2011
1,SFG,NL,Pablo,Pablo Emilio,Sandoval,sandopa01,sandopa01,SFN,,SFN,2011
1,ARI,NL,Justin,Justin Irvin,Upton,uptonju01,uptonju01,ARI,,ARI,2011
1,ATL,NL,Jonny,Jonathan William,Venters,ventejo01,ventejo01,ATL,,ATL,2011
1,PHI,NL,Shane,Shane Patrick,Victorino,victosh01,victosh01,PHI,,PHI,2011
1,SFG,NL,Ryan,Ryan Andrew,Vogelsong,vogelry01,vogelry01,SFN,,SFN,2011
1,CIN,NL,Joey,Joseph Daniel,Votto,vottojo01,vottojo01,CIN,,CIN,2011
1,SFG,NL,Brian,Brian Patrick,Wilson,wilsobr01,wilsobr01,SFN,,SFN,2011
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,0,BOS,2012
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,1,DET,2012
1,TEX,AL,Mike,Michael Anthony,Napoli,napolmi01,napolmi01,TEX,2,TEX,2012
1,DET,AL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,DET,3,DET,2012
1,NYY,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,NYA,4,NYA,2012
1,TEX,AL,Adrian,Adrian,Beltre,beltrad01,beltrad01,TEX,5,TEX,2012
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2012
1,TEX,AL,Josh,Joshua Holt,Hamilton,hamiljo03,hamiljo03,TEX,7,TEX,2012
1,NYY,AL,Curtis,Curtis,Granderson,grandcu01,grandcu01,NYA,8,NYA,2012
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,9,TOR,2012
1,TEX,AL,Elvis,Elvis Augusto,Andrus,andruel01,andruel01,TEX,,TEX,2012
1,KCR,AL,Billy,Billy Ray,Butler,butlebi03,butlebi03,KCA,,KCA,2012
1,CLE,AL,Asdrubal,Asdrubal Jose,Cabrera,cabreas01,cabreas01,CLE,,CLE,2012
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,,DET,2012
1,OAK,AL,Ryan,Ryan William,Cook,cookry01,cookry01,OAK,,OAK,2012
1,TEX,AL,Yu,Sefat Farid Yu,Darvish,darviyu01,darviyu01,TEX,,TEX,2012
1,CHW,AL,Adam,Adam Troy,Dunn,dunnad01,dunnad01,CHA,,CHA,2012
1,TEX,AL,Matt,Matthew Reid,Harrison,harrima01,harrima01,TEX,,TEX,2012
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,,SEA,2012
1,BAL,AL,Jim,James Robert,Johnson,johnsji04,johnsji04,BAL,,BAL,2012
1,BAL,AL,Adam,Adam La Marque,Jones,jonesad01,jonesad01,BAL,,BAL,2012
1,TEX,AL,Ian,Ian Michael,Kinsler,kinslia01,kinslia01,TEX,,TEX,2012
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2012
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,,MIN,2012
1,TEX,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,TEX,,TEX,2012
1,CHW,AL,Jake,Jacob Edward,Peavy,peavyja01,peavyja01,CHA,,CHA,2012
1,CLE,AL,Chris,Christopher Ralph,Perez,perezch01,perezch01,CLE,,CLE,2012
1,TBD,AL,David,David Taylor,Price,priceda01,priceda01,TBA,,TBA,2012
1,DET,AL,Fernando,Fernando,Rodney,rodnefe01,rodnefe01,DET,,DET,2012
1,NYY,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,NYA,,NYA,2012
1,CHW,AL,Chris,Christopher,Sale,salech01,salech01,CHA,,CHA,2012
1,ANA,AL,Mike,Michael Nelson,Trout,troutmi01,troutmi01,LAA,,LAA,2012
1,ANA,AL,Mark,Mark Daniel,Trumbo,trumbma01,trumbma01,LAA,,LAA,2012
1,DET,AL,Jered,Jered David,Weaver,weaveje02,weaveje02,DET,,DET,2012
1,BAL,AL,Matt,Matthew Richard,Wieters,wietema01,wietema01,BAL,,BAL,2012
1,TEX,AL,C. J.,Christopher John,Wilson,wilsocj01,wilsocj01,TEX,,TEX,2012
1,COL,NL,Carlos,Carlos Eduardo,Gonzalez,gonzaca01,gonzaca01,COL,0,COL,2012
1,SFG,NL,Matt,Matthew Thomas,Cain,cainma01,cainma01,SFN,1,SFN,2012
1,SFG,NL,Buster,Gerald Dempsey,Posey,poseybu01,poseybu01,SFN,2,SFN,2012
1,CIN,NL,Joey,Joseph Daniel,Votto,vottojo01,vottojo01,CIN,3,CIN,2012
1,ATL,NL,Dan,Daniel Cooley,Uggla,ugglada01,ugglada01,ATL,4,ATL,2012
1,SFG,NL,Pablo,Pablo Emilio,Sandoval,sandopa01,sandopa01,SFN,5,SFN,2012
1,STL,NL,Rafael,Rafael,Furcal,furcara01,furcara01,SLN,6,SLN,2012
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,7,MIL,2012
1,SFG,NL,Melky,Melky,Cabrera,cabreme01,cabreme01,SFN,8,SFN,2012
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,9,NYN,2012
1,HOU,NL,Jose,Jose Carlos,Altuve,altuvjo01,altuvjo01,HOU,,HOU,2012
1,ATL,NL,Michael,Michael Ray,Bourn,bournmi01,bournmi01,ATL,,ATL,2012
1,CIN,NL,Jay,Jay Allen,Bruce,bruceja01,bruceja01,CIN,,CIN,2012
1,CHC,NL,Starlin,Starlin DeJesus,Castro,castrst01,castrst01,CHN,,CHN,2012
1,CIN,NL,Aroldis,Albertin Aroldis,Chapman,chapmar01,chapmar01,CIN,,CIN,2012
1,WSN,NL,Ian,Ian M.,Desmond,desmoia01,desmoia01,WAS,,WAS,2012
1,NYM,NL,R. A.,Robert Allen,Dickey,dickera01,dickera01,NYN,,NYN,2012
1,STL,NL,David,David Richard,Freese,freesda01,freesda01,SLN,,SLN,2012
1,WSN,NL,Gio,Giovany Aramis,Gonzalez,gonzagi01,gonzagi01,WAS,,WAS,2012
1,PHI,NL,Cole,Colbert Michael,Hamels,hamelco01,hamelco01,PHI,,PHI,2012
1,PIT,NL,Joel,Joel Ryan,Hanrahan,hanrajo01,hanrajo01,PIT,,PIT,2012
1,WSN,NL,Bryce,Bryce Aron Max,Harper,harpebr03,harpebr03,WAS,,WAS,2012
1,STL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,SLN,,SLN,2012
1,ATL,NL,Chipper,Larry Wayne,Jones,jonesch06,jonesch06,ATL,,ATL,2012
1,LAD,NL,Matt,Matthew Ryan,Kemp,kempma01,kempma01,LAN,,LAN,2012
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2012
1,ATL,NL,Craig,Craig Michael,Kimbrel,kimbrcr01,kimbrcr01,ATL,,ATL,2012
1,CHC,NL,Bryan,Bryan Allan,LaHair,lahaibr01,lahaibr01,CHN,,CHN,2012
1,STL,NL,Lance,Michael Lance,Lynn,lynnla01,lynnla01,SLN,,SLN,2012
1,PIT,NL,Andrew,Andrew Stefan,McCutchen,mccutan01,mccutan01,PIT,,PIT,2012
1,ARI,NL,Wade,Wade Allen,Miley,mileywa01,mileywa01,ARI,,ARI,2012
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,,SLN,2012
1,PHI,NL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,PHI,,PHI,2012
1,PHI,NL,Carlos,Carlos Joaquin,Ruiz,ruizca01,ruizca01,PHI,,PHI,2012
1,FLO,NL,Giancarlo,Giancarlo Cruz-Michael,Stanton,stantmi03,stantmi03,MIA,,MIA,2012
1,WSN,NL,Stephen,Stephen James,Strasburg,strasst01,strasst01,WAS,,WAS,2012
1,SDP,NL,Huston,Huston Lowell,Street,streehu01,streehu01,SDN,,SDN,2012
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,,NYN,2012
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,0,BOS,2013
1,DET,AL,Max,Maxwell M.,Scherzer,scherma01,scherma01,DET,1,DET,2013
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,2,MIN,2013
1,BAL,AL,Chris,Christopher Lyn,Davis,davisch02,davisch02,BAL,3,BAL,2013
1,NYY,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,NYA,4,NYA,2013
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,5,DET,2013
1,BAL,AL,J. J.,James Jerry,Hardy,hardyjj01,hardyjj01,BAL,6,BAL,2013
1,ANA,AL,Mike,Michael Nelson,Trout,troutmi01,troutmi01,LAA,7,LAA,2013
1,BAL,AL,Adam,Adam La Marque,Jones,jonesad01,jonesad01,BAL,8,BAL,2013
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,9,TOR,2013
1,OAK,AL,Grant,Grant Robert,Balfour,balfogr01,balfogr01,OAK,,OAK,2013
1,BOS,AL,Clay,Clay Daniel,Buchholz,buchhcl01,buchhcl01,BOS,,BOS,2013
1,HOU,AL,Jason,Jason Michael,Castro,castrja01,castrja01,HOU,,HOU,2013
1,TOR,AL,Brett,Brett Aarion,Cecil,cecilbr01,cecilbr01,TOR,,TOR,2013
1,OAK,AL,Bartolo,Bartolo,Colon,colonba01,colonba01,OAK,,OAK,2013
1,CHW,AL,Jesse,Jesse Alan,Crain,crainje01,crainje01,CHA,,CHA,2013
1,TEX,AL,Nelson,Nelson Ramon,Cruz,cruzne02,cruzne02,TEX,,TEX,2013
1,TEX,AL,Yu,Sefat Farid Yu,Darvish,darviyu01,darviyu01,TEX,,TEX,2013
1,TOR,AL,Steve,Steven Edward,Delabar,delabst01,delabst01,TOR,,TOR,2013
1,TOR,AL,Edwin,Edwin Elpidio,Encarnacion,encared01,encared01,TOR,,TOR,2013
1,DET,AL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,DET,,DET,2013
1,KCR,AL,Alex,Alex Jonathan,Gordon,gordoal01,gordoal01,KCA,,KCA,2013
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,,SEA,2013
1,KCR,AL,Greg,Gregory Scott,Holland,hollagr01,hollagr01,KCA,,KCA,2013
1,DET,AL,Torii,Torii Kedar,Hunter,hunteto01,hunteto01,DET,,DET,2013
1,SEA,AL,Hisashi,Hisashi,Iwakuma,iwakuhi01,iwakuhi01,SEA,,SEA,2013
1,CLE,AL,Jason,Jason Michael,Kipnis,kipnija01,kipnija01,CLE,,CLE,2013
1,BAL,AL,Manny,Manuel Arturo,Machado,machama01,machama01,BAL,,BAL,2013
1,CLE,AL,Justin,Justin Daniel,Masterson,masteju01,masteju01,CLE,,CLE,2013
1,TBD,AL,Matt,Matthew Cody,Moore,moorema02,moorema02,TBA,,TBA,2013
1,TEX,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,TEX,,TEX,2013
1,BOS,AL,Dustin,Dustin Luis,Pedroia,pedrodu01,pedrodu01,BOS,,BOS,2013
1,DET,AL,Jhonny,Jhonny Antonio,Peralta,peraljh01,peraljh01,DET,,DET,2013
1,KCR,AL,Salvador,Salvador Johan,Perez,perezsa02,perezsa02,KCA,,KCA,2013
1,MIN,AL,Glen,Glen Weston,Perkins,perkigl01,perkigl01,MIN,,MIN,2013
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2013
1,CHW,AL,Chris,Christopher,Sale,salech01,salech01,CHA,,CHA,2013
1,BAL,AL,Chris,Christopher Steven,Tillman,tillmch01,tillmch01,BAL,,BAL,2013
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,,DET,2013
1,TBD,AL,Ben,Benjamin Thomas,Zobrist,zobribe01,zobribe01,TBA,,TBA,2013
1,COL,NL,Michael,Michael Brent,Cuddyer,cuddymi01,cuddymi01,COL,0,COL,2013
1,NYM,NL,Matt,Matthew Edward,Harvey,harvema01,harvema01,NYN,1,NYN,2013
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,2,SLN,2013
1,CIN,NL,Joey,Joseph Daniel,Votto,vottojo01,vottojo01,CIN,3,CIN,2013
1,CIN,NL,Brandon,Brandon Emil,Phillips,phillbr01,phillbr01,CIN,4,CIN,2013
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,5,NYN,2013
1,COL,NL,Troy,Troy Trever,Tulowitzki,tulowtr01,tulowtr01,COL,6,COL,2013
1,STL,NL,Carlos,Carlos Eduardo,Gonzalez,gonzaca01,gonzaca01,SLN,7,SLN,2013
1,WSN,NL,Bryce,Bryce Aron Max,Harper,harpebr03,harpebr03,WAS,8,WAS,2013
1,STL,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,SLN,9,SLN,2013
1,PIT,NL,Pedro,Pedro Manuel,Alvarez,alvarpe01,alvarpe01,PIT,,PIT,2013
1,PHI,NL,Domonic,Domonic Larun,Brown,browndo01,browndo01,PHI,,PHI,2013
1,SFG,NL,Madison,Madison Kyle,Bumgarner,bumgama01,bumgama01,SFN,,SFN,2013
1,SDP,NL,Everth,Everth,Cabrera,cabreev01,cabreev01,SDN,,SDN,2013
1,STL,NL,Matt,Matthew Martin,Carpenter,carpema01,carpema01,SLN,,SLN,2013
1,CIN,NL,Aroldis,Albertin Aroldis,Chapman,chapmar01,chapmar01,CIN,,CIN,2013
1,ARI,NL,Patrick,Patrick Alan,Corbin,corbipa01,corbipa01,ARI,,ARI,2013
1,STL,NL,Allen,Allen Thomas,Craig,craigal01,craigal01,SLN,,SLN,2013
1,FLO,NL,Jose,Jose D.,Fernandez,fernajo02,fernajo02,MIA,,MIA,2013
1,ATL,NL,Freddie,Frederick Charles,Freeman,freemfr01,freemfr01,ATL,,ATL,2013
1,ARI,NL,Paul,Paul Edward,Goldschmidt,goldspa01,goldspa01,ARI,,ARI,2013
1,MIL,NL,Carlos,Carlos Argelis,Gomez,gomezca01,gomezca01,MIL,,MIL,2013
1,PIT,NL,Jason,Jason Michael,Grilli,grillja01,grillja01,PIT,,PIT,2013
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2013
1,ATL,NL,Craig,Craig Michael,Kimbrel,kimbrcr01,kimbrcr01,ATL,,ATL,2013
1,PHI,NL,Cliff,Clifton Phifer,Lee,leecl02,leecl02,PHI,,PHI,2013
1,PIT,NL,Jeff,Jeffrey Alan,Locke,lockeje01,lockeje01,PIT,,PIT,2013
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2013
1,PIT,NL,Andrew,Andrew Stefan,McCutchen,mccutan01,mccutan01,PIT,,PIT,2013
1,PIT,NL,Mark,Mark D.,Melancon,melanma01,melanma01,PIT,,PIT,2013
1,STL,NL,Edward,Edward Jose,Mujica,mujiced01,mujiced01,SLN,,SLN,2013
1,SFG,NL,Buster,Gerald Dempsey,Posey,poseybu01,poseybu01,SFN,,SFN,2013
1,SFG,NL,Sergio,Sergio Francisco,Romo,romose01,romose01,SFN,,SFN,2013
1,SFG,NL,Marco,Marcos,Scutaro,scutama01,scutama01,SFN,,SFN,2013
1,MIL,NL,Jean,Jean Carlos Enrique,Segura,segurje01,segurje01,MIL,,MIL,2013
1,STL,NL,Adam,Adam Parrish,Wainwright,wainwad01,wainwad01,SLN,,SLN,2013
1,CHC,NL,Travis,Travis A.,Wood,woodtr01,woodtr01,CHN,,CHN,2013
1,WSN,NL,Jordan,Jordan M.,Zimmermann,zimmejo02,zimmejo02,WAS,,WAS,2013
1,BAL,AL,Nelson,Nelson Ramon,Cruz,cruzne02,cruzne02,BAL,0,BAL,2014
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,1,SEA,2014
1,KCR,AL,Salvador,Salvador Johan,Perez,perezsa02,perezsa02,KCA,2,KCA,2014
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,3,DET,2014
1,SEA,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,SEA,4,SEA,2014
1,OAK,AL,Josh,Joshua Adam,Donaldson,donaljo02,donaljo02,OAK,5,OAK,2014
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2014
1,ANA,AL,Mike,Michael Nelson,Trout,troutmi01,troutmi01,LAA,7,LAA,2014
1,BAL,AL,Adam,Adam La Marque,Jones,jonesad01,jonesad01,BAL,8,BAL,2014
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,9,TOR,2014
1,CHW,AL,Jose,Jose Dariel,Abreu,abreujo02,abreujo02,CHA,,CHA,2014
1,HOU,AL,Jose,Jose Carlos,Altuve,altuvjo01,altuvjo01,HOU,,HOU,2014
1,ANA,AL,Erick,Erick Johan,Aybar,aybarer01,aybarer01,LAA,,LAA,2014
1,TEX,AL,Adrian,Adrian,Beltre,beltrad01,beltrad01,TEX,,TEX,2014
1,NYY,AL,Dellin,Dellin,Betances,betande01,betande01,NYA,,NYA,2014
1,CLE,AL,Michael,Michael Charles,Brantley,brantmi02,brantmi02,CLE,,CLE,2014
1,TOR,AL,Mark,Mark Alan,Buehrle,buehrma01,buehrma01,TOR,,TOR,2014
1,OAK,AL,Yoenis,Yoenis,Cespedes,cespeyo01,cespeyo01,OAK,,OAK,2014
1,TEX,AL,Yu,Sefat Farid Yu,Darvish,darviyu01,darviyu01,TEX,,TEX,2014
1,OAK,AL,Sean,Sean Robert,Doolittle,doolise01,doolise01,OAK,,OAK,2014
1,TOR,AL,Edwin,Edwin Elpidio,Encarnacion,encared01,encared01,TOR,,TOR,2014
1,KCR,AL,Alex,Alex Jonathan,Gordon,gordoal01,gordoal01,KCA,,KCA,2014
1,KCR,AL,Greg,Gregory Scott,Holland,hollagr01,hollagr01,KCA,,KCA,2014
1,OAK,AL,Scott,Scott Edward,Kazmir,kazmisc01,kazmisc01,OAK,,OAK,2014
1,DET,AL,Ian,Ian Michael,Kinsler,kinslia01,kinslia01,DET,,DET,2014
1,BOS,AL,Jon,Jonathan Tyler,Lester,lestejo01,lestejo01,BOS,,BOS,2014
1,DET,AL,Victor,Victor Jesus,Martinez,martivi01,martivi01,DET,,DET,2014
1,OAK,AL,Brandon,Brandon Douglas,Moss,mossbr01,mossbr01,OAK,,OAK,2014
1,OAK,AL,Derek,Derek Russell,Norris,norride01,norride01,OAK,,OAK,2014
1,MIN,AL,Glen,Glen Weston,Perkins,perkigl01,perkigl01,MIN,,MIN,2014
1,TBD,AL,David,David Taylor,Price,priceda01,priceda01,TBA,,TBA,2014
1,CHW,AL,Alexei,Alexei Fernando,Ramirez,ramiral03,ramiral03,CHA,,CHA,2014
1,SEA,AL,Fernando,Fernando,Rodney,rodnefe01,rodnefe01,SEA,,SEA,2014
1,CHW,AL,Chris,Christopher,Sale,salech01,salech01,CHA,,CHA,2014
1,DET,AL,Max,Maxwell M.,Scherzer,scherma01,scherma01,DET,,DET,2014
1,SEA,AL,Kyle,Kyle Duerr,Seager,seageky01,seageky01,SEA,,SEA,2014
1,MIN,AL,Kurt,Kurt Kiyoshi,Suzuki,suzukku01,suzukku01,MIN,,MIN,2014
1,NYY,AL,Masahiro,Masahiro,Tanaka,tanakma01,tanakma01,NYA,,NYA,2014
1,BOS,AL,Koji,Koji,Uehara,ueharko01,ueharko01,BOS,,BOS,2014
1,BAL,AL,Matt,Matthew Richard,Wieters,wietema01,wietema01,BAL,,BAL,2014
1,CIN,NL,Alfredo,Alfredo,Simon,simonal01,simonal01,CIN,0,CIN,2014
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,1,PHI,2014
1,ATL,NL,Craig,Craig Michael,Kimbrel,kimbrcr01,kimbrcr01,ATL,2,ATL,2014
1,ATL,NL,Freddie,Frederick Charles,Freeman,freemfr01,freemfr01,ATL,3,ATL,2014
1,COL,NL,Troy,Troy Trever,Tulowitzki,tulowtr01,tulowtr01,COL,4,COL,2014
1,LAD,NL,Yasiel,Yasiel,Puig,puigya01,puigya01,LAN,5,LAN,2014
1,ATL,NL,Julio,Julio Alberto,Teheran,teherju01,teherju01,ATL,6,ATL,2014
1,ARI,NL,Paul,Paul Edward,Goldschmidt,goldspa01,goldspa01,ARI,7,ARI,2014
1,MIL,NL,Jonathan,Jonathan Charles,Lucroy,lucrojo01,lucrojo01,MIL,8,MIL,2014
1,SFG,NL,Hunter,Hunter Andrew,Pence,pencehu01,pencehu01,SFN,9,SFN,2014
1,FLO,NL,Henderson,Henderson Javier,Alvarez,alvarhe01,alvarhe01,MIA,,MIA,2014
1,COL,NL,Charlie,Charles Cobb,Blackmon,blackch02,blackch02,COL,,COL,2014
1,SFG,NL,Madison,Madison Kyle,Bumgarner,bumgama01,bumgama01,SFN,,SFN,2014
1,STL,NL,Matt,Matthew Martin,Carpenter,carpema01,carpema01,SLN,,SLN,2014
1,CHC,NL,Starlin,Starlin DeJesus,Castro,castrst01,castrst01,CHN,,CHN,2014
1,CIN,NL,Aroldis,Albertin Aroldis,Chapman,chapmar01,chapmar01,CIN,,CIN,2014
1,WSN,NL,Tyler,Tyler Lee,Clippard,clippty01,clippty01,WAS,,WAS,2014
1,CIN,NL,Johnny,Johnny,Cueto,cuetojo01,cuetojo01,CIN,,CIN,2014
1,CIN,NL,Todd,Todd Brian,Frazier,frazito01,frazito01,CIN,,CIN,2014
1,MIL,NL,Carlos,Carlos Argelis,Gomez,gomezca01,gomezca01,MIL,,MIL,2014
1,LAD,NL,Dee,Devaris,Gordon,gordode01,gordode01,LAN,,LAN,2014
1,LAD,NL,Zack,Donald Zachary,Greinke,greinza01,greinza01,LAN,,LAN,2014
1,PIT,NL,Josh,Joshua Isaiah,Harrison,harrijo05,harrijo05,PIT,,PIT,2014
1,SFG,NL,Tim,Timothy Adam,Hudson,hudsoti01,hudsoti01,SFN,,SFN,2014
1,LAD,NL,Clayton,Clayton Edward,Kershaw,kershcl01,kershcl01,LAN,,LAN,2014
